Timestamp,Log Level,Log Source,Log Type,Log Severity,Log Message,Source IP,Destination IP,User,Error Code,Session ID,Label,Log Source Type,Log Action,Log Component,User Role,Log Duration,Log Process,Log Event,Error Type,Session Duration,User Activity
2024-03-11 14:47:31,DEBUG,Server-3,Access,High,Connection failed User login,114.65.159.42,67.162.148.83,user-18,ERR-D2J,SESSION-853,,Server,Block,Authentication Connection,User,0:00:01,Filtering,,IP Spoofing,0:02:42,Blocking Suspicious Traffic
2024-01-08 14:57:53,WARNING,Server-3,Error,Low,Connection failed User login,115.151.197.29,83.152.64.94,user-26,ERR-QVO,SESSION-101,,Server,Error,Packet Filter Connection,Admin,0:00:02,Connection Establishment,,Database Error,0:02:20,Database Connection Establishment
2024-02-08 18:04:54,WARNING,Server-6,Error,High,User login Blocked IP,38.151.149.205,113.203.218.169,user-78,ERR-8KM,SESSION-702,,Database,Block,Authentication Packet Filter,User,0:00:05,Connection Establishment,,Database Error,0:03:10,Login
2024-11-22 23:35:51,WARNING,Server-9,Security,Low,User login Connection failed,103.76.74.166,224.17.71.122,user-88,ERR-2HN,SESSION-849,,Firewall,Access,Connection Connection,User,0:00:09,Connection Establishment,,Database Error,0:03:02,Blocking Suspicious Traffic
2024-09-20 01:03:10,ERROR,Server-7,Error,Medium,User login Blocked IP,122.44.158.33,158.152.73.27,user-91,ERR-NI1,SESSION-913,,Server,Block,Authentication Connection,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:01:15,Blocking Suspicious Traffic
2024-03-04 09:20:48,INFO,Server-1,Security,Medium,Blocked IP Blocked IP,82.104.52.97,227.169.155.114,user-1,ERR-2YU,SESSION-252,,Database,Error,Packet Filter Packet Filter,Admin,0:00:06,Filtering,,Connection Timeout,0:04:42,Database Connection Establishment
2024-11-19 06:17:27,DEBUG,Server-9,Access,Low,User login Connection failed,213.120.237.240,191.134.205.254,user-71,ERR-4EX,SESSION-017,,Firewall,Error,Authentication Connection,User,0:00:06,Connection Establishment,,Connection Timeout,0:03:32,Blocking Suspicious Traffic
2024-10-27 12:28:55,ERROR,Server-9,Error,High,Connection failed Connection failed,164.167.117.183,172.232.45.227,user-90,ERR-EXC,SESSION-423,,Server,Block,Authentication Packet Filter,Admin,0:00:04,Connection Establishment,,Database Error,0:04:51,Login
2024-09-01 19:35:47,INFO,Server-3,Access,Medium,Connection failed Blocked IP,91.130.190.199,129.58.132.80,user-67,ERR-J2X,SESSION-719,,Server,Block,Connection Connection,Admin,0:00:04,Connection Establishment,,IP Spoofing,0:00:43,Login
2024-04-12 11:07:45,WARNING,Server-6,Security,High,User login User login,100.124.128.196,180.110.148.59,user-32,ERR-BX9,SESSION-332,,Firewall,Error,Authentication Connection,User,0:00:05,Filtering,,IP Spoofing,0:04:20,Blocking Suspicious Traffic
2024-11-28 15:51:55,DEBUG,Server-6,Security,High,Connection failed Connection failed,97.18.187.69,106.103.37.99,user-68,ERR-V32,SESSION-998,,Server,Access,Connection Authentication,User,0:00:03,Connection Establishment,,Connection Timeout,0:03:40,Database Connection Establishment
2024-10-02 20:06:49,DEBUG,Server-9,Access,Medium,Blocked IP User login,252.137.110.203,237.5.249.10,user-72,ERR-FY7,SESSION-768,,Firewall,Access,Authentication Authentication,Admin,0:00:07,Connection Establishment,,IP Spoofing,0:00:31,Blocking Suspicious Traffic
2024-04-24 20:42:45,INFO,Server-10,Security,Medium,User login User login,136.228.55.145,122.192.64.6,user-82,ERR-Y79,SESSION-203,,Server,Access,Packet Filter Packet Filter,User,0:00:06,Connection Establishment,,IP Spoofing,0:00:52,Database Connection Establishment
2024-10-10 01:54:37,ERROR,Server-5,Error,Low,Connection failed Connection failed,112.30.142.65,219.87.136.90,user-23,ERR-KO1,SESSION-290,,Firewall,Access,Authentication Authentication,User,0:00:05,Filtering,,Connection Timeout,0:02:13,Blocking Suspicious Traffic
2024-08-16 06:48:21,DEBUG,Server-2,Access,Medium,User login Blocked IP,25.175.249.242,80.42.248.137,user-81,ERR-GAV,SESSION-222,,Database,Block,Packet Filter Packet Filter,Admin,0:00:09,Login,,Database Error,0:02:56,Database Connection Establishment
2024-11-08 15:11:42,INFO,Server-5,Error,High,User login Blocked IP,132.45.7.249,25.12.116.137,user-25,ERR-UE4,SESSION-265,,Server,Block,Packet Filter Connection,Admin,0:00:01,Connection Establishment,,IP Spoofing,0:03:15,Login
2024-03-12 12:07:52,DEBUG,Server-4,Error,Medium,Blocked IP Connection failed,99.25.220.227,144.156.85.20,user-28,ERR-NVI,SESSION-327,,Server,Error,Packet Filter Packet Filter,User,0:00:04,Login,,Database Error,0:03:54,Database Connection Establishment
2024-08-06 11:20:07,INFO,Server-6,Security,Medium,Connection failed Connection failed,103.159.194.52,139.16.118.38,user-52,ERR-6T8,SESSION-637,,Database,Block,Connection Connection,Admin,0:00:03,Login,,Database Error,0:01:36,Login
2024-12-06 06:12:00,ERROR,Server-3,Security,Medium,Blocked IP User login,49.29.234.206,9.155.170.138,user-42,ERR-G0W,SESSION-867,,Server,Access,Authentication Packet Filter,User,0:00:08,Login,,Database Error,0:03:03,Database Connection Establishment
2024-05-10 16:31:50,INFO,Server-4,Error,Medium,Connection failed Connection failed,82.143.219.112,113.225.212.120,user-62,ERR-ZFH,SESSION-740,,Server,Block,Connection Authentication,User,0:00:03,Connection Establishment,,Database Error,0:03:01,Blocking Suspicious Traffic
2024-12-05 18:48:37,INFO,Server-2,Access,Medium,User login User login,88.127.243.172,89.109.121.16,user-60,ERR-I70,SESSION-173,,Server,Access,Authentication Authentication,Admin,0:00:05,Login,,Connection Timeout,0:03:32,Blocking Suspicious Traffic
2024-12-02 06:46:53,INFO,Server-8,Error,Low,Blocked IP Blocked IP,169.229.170.31,164.228.180.93,user-54,ERR-WPR,SESSION-769,,Database,Error,Connection Authentication,Admin,0:00:04,Connection Establishment,,Connection Timeout,0:04:18,Login
2024-01-13 16:46:08,ERROR,Server-6,Access,Low,User login Blocked IP,85.158.217.187,235.21.195.1,user-94,ERR-O6H,SESSION-679,,Firewall,Block,Authentication Authentication,User,0:00:03,Connection Establishment,,Database Error,0:04:24,Blocking Suspicious Traffic
2024-09-19 02:16:40,ERROR,Server-10,Error,Medium,Blocked IP Connection failed,95.111.183.220,137.90.248.53,user-1,ERR-C1A,SESSION-115,,Server,Access,Connection Packet Filter,User,0:00:10,Filtering,,IP Spoofing,0:00:25,Login
2024-06-13 08:19:57,WARNING,Server-8,Access,High,Connection failed Connection failed,2.6.95.80,245.93.73.216,user-96,ERR-V57,SESSION-061,,Firewall,Block,Authentication Connection,User,0:00:04,Filtering,,Database Error,0:03:11,Login
2024-06-07 08:01:50,ERROR,Server-5,Error,Low,User login User login,68.49.203.212,197.185.210.209,user-78,ERR-PNG,SESSION-644,,Database,Error,Packet Filter Connection,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:03:43,Database Connection Establishment
2024-09-19 14:47:52,DEBUG,Server-2,Security,High,User login Connection failed,227.230.11.46,122.76.47.216,user-96,ERR-O9A,SESSION-113,,Database,Block,Authentication Packet Filter,Admin,0:00:07,Login,,Database Error,0:02:06,Blocking Suspicious Traffic
2024-06-23 22:44:04,INFO,Server-3,Security,Medium,User login Blocked IP,61.155.60.226,187.4.173.70,user-11,ERR-92C,SESSION-284,,Firewall,Block,Connection Connection,Admin,0:00:09,Connection Establishment,,Connection Timeout,0:04:48,Login
2024-04-23 16:16:46,ERROR,Server-3,Error,Low,User login Blocked IP,216.184.12.32,235.231.212.86,user-80,ERR-5EX,SESSION-716,,Server,Access,Packet Filter Connection,Admin,0:00:06,Login,,IP Spoofing,0:00:59,Database Connection Establishment
2024-09-23 11:04:39,INFO,Server-9,Error,Low,Connection failed Blocked IP,195.155.150.118,18.207.7.146,user-50,ERR-I1N,SESSION-239,,Server,Access,Connection Authentication,User,0:00:04,Filtering,,IP Spoofing,0:04:29,Database Connection Establishment
2024-04-18 01:04:20,DEBUG,Server-4,Error,Medium,Connection failed Connection failed,80.16.168.190,37.211.126.236,user-58,ERR-AD7,SESSION-601,,Server,Access,Connection Authentication,Admin,0:00:03,Filtering,,IP Spoofing,0:01:17,Database Connection Establishment
2024-01-16 11:54:27,INFO,Server-10,Error,Low,User login Connection failed,58.248.245.254,13.202.27.16,user-9,ERR-S53,SESSION-052,,Firewall,Block,Connection Authentication,User,0:00:09,Connection Establishment,,Connection Timeout,0:01:43,Blocking Suspicious Traffic
2024-06-04 18:48:29,ERROR,Server-3,Security,Medium,User login Connection failed,3.161.69.25,123.255.171.5,user-90,ERR-33P,SESSION-424,,Server,Access,Authentication Authentication,Admin,0:00:06,Connection Establishment,,IP Spoofing,0:02:31,Blocking Suspicious Traffic
2024-05-30 11:06:41,ERROR,Server-9,Access,Medium,Connection failed Connection failed,90.165.227.44,178.105.135.252,user-10,ERR-PVI,SESSION-810,,Database,Access,Authentication Connection,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:03:27,Login
2024-09-28 17:23:08,ERROR,Server-4,Access,Medium,Blocked IP Blocked IP,77.195.209.108,237.80.116.192,user-42,ERR-G6X,SESSION-659,,Database,Error,Packet Filter Authentication,User,0:00:05,Filtering,,Database Error,0:01:06,Blocking Suspicious Traffic
2024-12-08 08:16:53,WARNING,Server-4,Access,Low,Blocked IP Connection failed,153.79.106.180,54.248.13.223,user-41,ERR-7BP,SESSION-588,,Server,Access,Packet Filter Connection,Admin,0:00:01,Connection Establishment,,IP Spoofing,0:01:40,Database Connection Establishment
2024-10-05 02:19:16,WARNING,Server-3,Error,High,User login User login,218.52.142.62,250.225.243.196,user-78,ERR-CL4,SESSION-617,,Database,Access,Authentication Connection,Admin,0:00:10,Connection Establishment,,Connection Timeout,0:02:15,Database Connection Establishment
2024-05-22 21:44:29,ERROR,Server-10,Security,Low,User login Connection failed,70.29.169.128,45.205.14.199,user-97,ERR-3UZ,SESSION-354,,Server,Error,Packet Filter Packet Filter,User,0:00:09,Connection Establishment,,Database Error,0:04:21,Login
2024-03-25 08:39:34,DEBUG,Server-1,Security,Low,Connection failed Blocked IP,39.151.203.51,218.4.160.157,user-94,ERR-XV7,SESSION-582,,Firewall,Block,Authentication Authentication,Admin,0:00:01,Connection Establishment,,Database Error,0:02:47,Database Connection Establishment
2024-11-13 21:07:22,WARNING,Server-8,Error,High,User login Blocked IP,223.158.96.115,192.100.169.204,user-100,ERR-M1X,SESSION-306,,Server,Error,Connection Connection,User,0:00:07,Connection Establishment,,Connection Timeout,0:02:56,Login
2024-04-30 10:11:32,WARNING,Server-1,Access,Medium,Blocked IP User login,154.98.38.4,136.32.93.208,user-52,ERR-TIP,SESSION-132,,Server,Block,Authentication Packet Filter,User,0:00:07,Connection Establishment,,Database Error,0:03:48,Database Connection Establishment
2024-08-18 22:11:32,INFO,Server-10,Security,High,Connection failed User login,120.236.176.212,21.186.160.41,user-24,ERR-DTJ,SESSION-815,,Firewall,Access,Packet Filter Authentication,Admin,0:00:07,Filtering,,IP Spoofing,0:03:31,Database Connection Establishment
2024-10-30 05:04:30,DEBUG,Server-4,Security,High,Blocked IP Connection failed,12.2.190.240,179.155.9.211,user-36,ERR-V4H,SESSION-412,,Firewall,Block,Packet Filter Connection,Admin,0:00:01,Connection Establishment,,Connection Timeout,0:01:00,Login
2024-02-11 17:32:12,ERROR,Server-5,Error,Medium,Connection failed User login,126.128.14.141,155.56.3.27,user-24,ERR-7MS,SESSION-414,,Server,Block,Connection Authentication,User,0:00:01,Filtering,,Database Error,0:02:27,Blocking Suspicious Traffic
2024-02-16 16:47:36,INFO,Server-1,Error,Medium,User login User login,27.45.7.137,237.15.63.173,user-4,ERR-J81,SESSION-431,,Database,Error,Packet Filter Connection,User,0:00:04,Connection Establishment,,Database Error,0:01:31,Blocking Suspicious Traffic
2024-04-18 19:07:37,WARNING,Server-8,Security,Medium,User login User login,83.173.48.82,89.185.67.155,user-69,ERR-QR7,SESSION-944,,Database,Access,Connection Connection,User,0:00:07,Connection Establishment,,IP Spoofing,0:02:44,Blocking Suspicious Traffic
2024-08-13 00:56:18,WARNING,Server-1,Access,Medium,Blocked IP Connection failed,177.53.191.68,186.100.70.28,user-12,ERR-RA7,SESSION-707,,Server,Error,Packet Filter Authentication,Admin,0:00:05,Connection Establishment,,Connection Timeout,0:02:22,Login
2024-06-28 09:34:23,INFO,Server-5,Error,High,Connection failed Connection failed,85.123.241.79,75.188.231.41,user-43,ERR-CEV,SESSION-498,,Firewall,Block,Authentication Authentication,User,0:00:04,Connection Establishment,,IP Spoofing,0:04:27,Database Connection Establishment
2024-06-17 13:47:18,DEBUG,Server-1,Access,Low,User login User login,147.151.7.195,68.213.196.5,user-46,ERR-MW2,SESSION-335,,Firewall,Access,Authentication Packet Filter,User,0:00:10,Filtering,,IP Spoofing,0:00:49,Blocking Suspicious Traffic
2024-11-18 04:03:20,ERROR,Server-9,Error,Medium,Blocked IP Connection failed,116.178.150.158,162.6.168.107,user-65,ERR-ZR8,SESSION-800,,Server,Access,Authentication Connection,Admin,0:00:01,Filtering,,Database Error,0:01:41,Login
2024-11-25 22:36:33,WARNING,Server-1,Access,Medium,Connection failed User login,178.131.146.38,26.229.101.190,user-62,ERR-8CF,SESSION-770,,Database,Block,Packet Filter Authentication,User,0:00:04,Filtering,,IP Spoofing,0:04:22,Login
2024-11-18 05:30:30,INFO,Server-3,Access,Medium,User login Blocked IP,9.113.58.140,79.245.209.179,user-84,ERR-MKL,SESSION-202,,Database,Block,Connection Packet Filter,Admin,0:00:07,Connection Establishment,,Database Error,0:02:10,Login
2024-05-22 03:45:40,WARNING,Server-3,Security,Medium,Blocked IP Blocked IP,57.250.167.185,250.104.244.71,user-79,ERR-89I,SESSION-115,,Database,Error,Connection Authentication,Admin,0:00:04,Login,,Database Error,0:00:22,Blocking Suspicious Traffic
2024-03-20 15:47:55,INFO,Server-6,Error,Medium,Blocked IP Blocked IP,135.19.247.80,229.21.108.228,user-22,ERR-6B8,SESSION-396,,Database,Block,Authentication Connection,User,0:00:07,Login,,Database Error,0:03:42,Blocking Suspicious Traffic
2024-03-05 19:09:27,DEBUG,Server-7,Security,Medium,Blocked IP Connection failed,188.34.167.51,28.76.123.129,user-87,ERR-M8P,SESSION-334,,Database,Block,Authentication Packet Filter,Admin,0:00:03,Connection Establishment,,IP Spoofing,0:00:25,Login
2024-01-06 16:25:25,DEBUG,Server-2,Security,Low,User login Blocked IP,163.11.174.218,223.52.33.129,user-10,ERR-6HE,SESSION-809,,Firewall,Access,Connection Authentication,User,0:00:05,Filtering,,Database Error,0:02:50,Blocking Suspicious Traffic
2024-06-15 12:06:14,WARNING,Server-9,Access,Medium,Blocked IP Connection failed,107.49.175.120,6.214.21.216,user-87,ERR-88V,SESSION-465,,Server,Block,Connection Authentication,Admin,0:00:01,Login,,IP Spoofing,0:02:40,Database Connection Establishment
2024-06-05 04:51:13,DEBUG,Server-2,Access,High,Connection failed User login,83.166.17.225,100.241.171.127,user-93,ERR-VQE,SESSION-945,,Firewall,Error,Authentication Packet Filter,User,0:00:08,Filtering,,IP Spoofing,0:04:44,Login
2024-12-10 23:11:07,DEBUG,Server-6,Error,Low,User login User login,229.142.94.10,254.152.95.242,user-52,ERR-MJC,SESSION-513,,Server,Block,Connection Authentication,User,0:00:10,Login,,Database Error,0:01:11,Login
2024-01-08 05:28:05,WARNING,Server-3,Access,High,Connection failed Connection failed,202.51.248.182,224.125.35.214,user-37,ERR-F8K,SESSION-533,,Server,Error,Packet Filter Connection,User,0:00:01,Connection Establishment,,IP Spoofing,0:04:38,Login
2024-11-19 13:22:49,WARNING,Server-2,Error,High,User login User login,181.238.135.219,128.175.195.8,user-29,ERR-9UR,SESSION-891,,Firewall,Error,Packet Filter Packet Filter,User,0:00:01,Login,,IP Spoofing,0:00:12,Blocking Suspicious Traffic
2024-02-19 03:56:06,ERROR,Server-1,Access,Medium,Blocked IP User login,16.191.36.49,81.119.8.78,user-38,ERR-FBY,SESSION-701,,Database,Access,Packet Filter Packet Filter,User,0:00:10,Connection Establishment,,Connection Timeout,0:01:50,Database Connection Establishment
2024-07-31 12:28:28,WARNING,Server-5,Security,Medium,Blocked IP Connection failed,209.87.17.239,29.12.159.52,user-70,ERR-YUS,SESSION-668,,Firewall,Access,Connection Connection,Admin,0:00:10,Connection Establishment,,Connection Timeout,0:00:24,Database Connection Establishment
2024-09-18 11:59:29,DEBUG,Server-1,Access,High,User login Connection failed,180.146.42.141,76.226.52.155,user-16,ERR-V6H,SESSION-072,,Firewall,Error,Connection Authentication,User,0:00:06,Filtering,,IP Spoofing,0:01:30,Login
2024-11-08 02:18:00,ERROR,Server-4,Error,Low,User login User login,204.49.124.196,28.232.236.207,user-34,ERR-KJZ,SESSION-021,,Server,Block,Authentication Authentication,Admin,0:00:08,Connection Establishment,,Database Error,0:02:20,Login
2024-05-20 12:41:38,INFO,Server-6,Security,High,Connection failed Connection failed,6.105.115.17,230.117.170.159,user-81,ERR-DP6,SESSION-747,,Server,Access,Packet Filter Connection,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:00:42,Login
2024-01-26 05:40:46,ERROR,Server-3,Access,Low,User login User login,26.250.131.238,218.192.11.129,user-100,ERR-ZTX,SESSION-434,,Server,Access,Packet Filter Packet Filter,User,0:00:02,Connection Establishment,,Connection Timeout,0:00:15,Database Connection Establishment
2024-06-29 23:03:23,INFO,Server-1,Error,Medium,Connection failed User login,180.249.202.123,62.197.108.132,user-26,ERR-JIZ,SESSION-805,,Server,Access,Connection Authentication,Admin,0:00:04,Filtering,,IP Spoofing,0:04:49,Login
2024-07-15 19:16:56,INFO,Server-7,Access,Medium,Connection failed Blocked IP,118.48.28.185,200.157.235.65,user-64,ERR-1I5,SESSION-173,,Server,Access,Authentication Authentication,Admin,0:00:05,Login,,Database Error,0:00:15,Login
2024-12-09 00:05:32,INFO,Server-4,Security,Medium,Connection failed User login,244.213.199.235,242.187.223.221,user-17,ERR-35O,SESSION-616,,Firewall,Block,Packet Filter Connection,User,0:00:07,Login,,IP Spoofing,0:02:53,Login
2024-03-31 19:47:23,WARNING,Server-7,Security,Low,Blocked IP User login,180.43.8.144,76.154.227.123,user-69,ERR-5OW,SESSION-710,,Firewall,Block,Authentication Connection,User,0:00:02,Login,,IP Spoofing,0:00:40,Database Connection Establishment
2024-05-06 13:33:28,DEBUG,Server-6,Access,Low,Blocked IP User login,52.225.21.115,169.192.172.154,user-91,ERR-H8G,SESSION-374,,Server,Access,Connection Authentication,Admin,0:00:03,Login,,Database Error,0:03:26,Login
2024-02-21 13:51:51,DEBUG,Server-1,Access,Low,Connection failed Blocked IP,219.177.82.155,83.193.2.215,user-93,ERR-QPT,SESSION-502,,Server,Access,Connection Authentication,User,0:00:06,Filtering,,IP Spoofing,0:03:51,Blocking Suspicious Traffic
